Cycle\Fluorescence,A1SYBRGreenI,A2SYBRGreenI,A3SYBRGreenI,A4SYBRGreenI,A5SYBRGreenI,A6SYBRGreenI,A7SYBRGreenI,A8SYBRGreenI,A9SYBRGreenI,A10SYBRGreenI,A11SYBRGreenI,A12SYBRGreenI,B1SYBRGreenI,B2SYBRGreenI,B3SYBRGreenI,B4SYBRGreenI,B5SYBRGreenI,B6SYBRGreenI,B7SYBRGreenI,B8SYBRGreenI,B9SYBRGreenI,B10SYBRGreenI,B11SYBRGreenI,B12SYBRGreenI,C1SYBRGreenI,C2SYBRGreenI,C3SYBRGreenI,C4SYBRGreenI,C5SYBRGreenI,C6SYBRGreenI,C7SYBRGreenI,C8SYBRGreenI,C9SYBRGreenI,C10SYBRGreenI,C11SYBRGreenI,C12SYBRGreenI,D1SYBRGreenI,D2SYBRGreenI,D3SYBRGreenI,D4SYBRGreenI,D5SYBRGreenI,D6SYBRGreenI,D7SYBRGreenI,D8SYBRGreenI,D9SYBRGreenI,D10SYBRGreenI,D11SYBRGreenI,D12SYBRGreenI,E1SYBRGreenI,E2SYBRGreenI,E3SYBRGreenI,E4SYBRGreenI,E5SYBRGreenI,E6SYBRGreenI,E7SYBRGreenI,E8SYBRGreenI,E9SYBRGreenI,E10SYBRGreenI,E11SYBRGreenI,E12SYBRGreenI,F1SYBRGreenI,F2SYBRGreenI,F3SYBRGreenI,F4SYBRGreenI,F5SYBRGreenI,F6SYBRGreenI,F7SYBRGreenI,F8SYBRGreenI,F9SYBRGreenI,F10SYBRGreenI,F11SYBRGreenI,F12SYBRGreenI,G1SYBRGreenI,G2SYBRGreenI,G3SYBRGreenI,G4SYBRGreenI,G5SYBRGreenI,G6SYBRGreenI,G7SYBRGreenI,G8SYBRGreenI,G9SYBRGreenI,G10SYBRGreenI,G11SYBRGreenI,G12SYBRGreenI,H1SYBRGreenI,H2SYBRGreenI,H3SYBRGreenI,H4SYBRGreenI,H5SYBRGreenI,H6SYBRGreenI,H7SYBRGreenI,H8SYBRGreenI,H9SYBRGreenI,H10SYBRGreenI,H11SYBRGreenI,H12SYBRGreenI
32,0.001164298,0.0579833,0.005602148,-0.003277845,0.01211185,0.0001065272,0.06450833,0.04747959,-0.00168753,0.02209735,0.009612558,0.01383003,-0.001396985,-0.0006130658,-0.0007206367,0.003909344,-0.002350196,0.01252405,0.0151328,0.04062776,-0.003773314,-0.002407287,0.009024175,-0.001478325,0.0201271,0.03752095,0.006900503,-0.001441138,0.03458922,-0.0002479957,0.01811969,-0.002431615,0.02141375,0.01175424,0.01449486,-0.001707769,0.2829216,0.2737689,-0.0001968457,0.4806138,0.5251758,-0.002335135,7.206749E-05,0.01117564,-0.002203414,0.006760625,0.0164154,-4.215593E-06,0.002536832,-0.004115036,-0.0008830095,-0.001923337,0.01583842,0.01969415,0.0004572761,0.01500153,-0.001426865,0.01104257,-0.008745811,0.03042037,-0.0003694082,-0.002658064,-0.0002915397,0.01040567,0.01895452,0.01799799,-0.001711149,0.04473572,-0.001364113,-0.000455809,-0.005674682,0.01309156,0.004001782,0.006184471,0.006556398,0.03544525,6.56741E-05,0.01004225,0.001332607,0.009490449,-0.002573963,0.01558785,0.0009612538,-0.0003124458,-0.0008367604,0.002113257,-0.004820789,0.01818391,0.01019317,0.001538596,0.003302726,0.01939925,-0.0001683852,0.01780284,0.02112513,-0.002519101
33,-0.004087862,0.06731751,0.006385849,-0.004529475,0.01343816,0.0006968995,0.134898,0.1035581,-0.0007148208,0.02268892,0.008504684,0.01360617,-0.0003844418,-0.0008228695,-0.00159011,0.003941508,-0.004577342,0.01355913,0.03445268,0.04194401,-0.0009275558,-0.002461229,0.01223963,-0.002646262,0.02344746,0.03988963,0.005021962,-0.0008833833,0.03243109,-0.002811872,0.02024302,-0.002556456,0.02276701,0.01195611,0.01431207,-0.003031296,0.5043544,0.4910956,5.973703E-05,0.7567391,0.8220105,-0.00230981,-0.002294851,0.01208722,-0.0008797488,0.008207417,0.01744559,-0.001550009,0.002674785,-0.00571627,-0.001909704,-0.0006629016,0.01450644,0.01868074,-0.001273065,0.01881571,-0.002328894,0.01034208,-0.009907317,0.03182029,-0.00169342,-0.001548958,-0.0004646103,0.01407101,0.0198651,0.01787622,-0.0005440287,0.04453237,-0.002783231,-0.001741724,-0.006150468,0.01353175,0.005013718,0.002375396,0.00565287,0.03381469,-0.0008794804,0.01099773,0.003063552,0.009031692,-0.001889002,0.01290435,5.956256E-05,-0.001852808,0.0003949389,0.002567069,-0.004783711,0.01725652,0.009453494,-0.001422043,0.002756405,0.02058201,-0.002386547,0.01767147,0.01812467,-0.002929512
34,-0.002026998,0.05417814,0.006483071,-0.007020982,0.01089435,-0.001017349,0.2573791,0.2058123,1.015634E-05,0.02279816,0.009813269,0.01330026,-0.003366608,-0.0004633258,-0.00163899,0.01486239,-0.003818769,0.01187685,0.06851443,0.0422409,-2.690144E-05,0.0008512369,0.01028368,-0.0002691819,0.02472141,0.03590044,0.004271609,-0.001624916,0.0310383,-0.001075708,0.01709834,-0.0005132551,0.02213405,0.01080801,0.01510363,-0.002651224,0.822548,0.7960226,-0.0004905326,1.055017,1.13056,-0.0004416329,-0.002082324,0.01205413,-0.001253961,0.008490331,0.01783148,-0.0002272427,0.004408479,-0.002434132,-0.001712952,-0.001642738,0.01610977,0.01783329,-0.001116103,0.01502503,-0.002458414,0.01302184,-0.007635419,0.02968965,-0.0009607569,-0.001357923,-0.003147029,0.008796399,0.01834215,0.01770589,2.0894E-05,0.04459409,-0.0009932667,-0.0003774234,-0.007868597,0.01180286,0.003940018,0.006063633,0.005978133,0.03223019,-0.00131913,0.009737906,0.001511935,0.007160332,-0.002153412,0.01300469,-0.001027745,-0.0005385869,-0.002670095,0.003440737,-0.005198271,0.01692584,0.009567042,-0.001636994,0.003091473,0.01816246,-0.002471042,0.01519476,0.01921214,-0.001579846
35,-0.002934056,0.06078844,0.006498855,-0.00666466,0.01524908,-0.002106515,0.4493591,0.3863818,-0.0004885106,0.0221366,0.009390201,0.0126028,-0.002148426,-0.003405997,-0.002679266,0.0339107,-0.003324641,0.01126004,0.1414757,0.04274478,-0.002359596,-0.002441066,0.01086116,-0.002005504,0.02420983,0.0360324,0.006052412,-0.001171055,0.03223658,-0.002261462,0.01922458,-0.003266018,0.02229192,0.01086604,0.01634689,-0.002855981,1.182989,1.136803,-0.001698818,1.315655,1.390637,-0.002002422,-0.00168712,0.01198005,-0.002208356,0.007796233,0.01609333,-0.0006896771,0.004948576,-0.005730756,0.0006306465,-0.002022731,0.01541648,0.01940326,-0.002902596,0.01609075,-0.001510147,0.01329979,-0.009024901,0.03098973,-0.0002910689,-0.001199687,-0.001964931,0.009766091,0.02013167,0.0165883,0.0007031876,0.04572851,-0.002922661,-0.001197389,-0.008211358,0.01288617,0.005307263,0.005663006,0.006928085,0.03382301,-0.002183345,0.007720951,0.0009540154,0.008593983,-0.0009356407,0.01337988,-0.00306483,-0.0009507501,-0.00180176,0.002285105,-0.006200844,0.01560626,0.007397445,-0.0008363586,0.001954351,0.01849464,-9.648155E-05,0.01424507,0.0169409,-0.001702262
36,-0.001531668,0.0690384,0.007042241,-0.004203961,0.01452501,-0.0004966631,0.7124678,0.6553153,-0.0008732073,0.0236401,0.00895488,0.01120037,-0.001577677,-0.002356207,-0.002892644,0.06507391,-0.00679189,0.01164833,0.2688148,0.04023854,-0.002891418,-0.00197171,0.008822066,-0.0002012709,0.02351708,0.0369824,0.005418713,-0.0006890825,0.03484483,-0.002134817,0.0182534,-0.001943845,0.02164396,0.0129102,0.01645293,-0.001234368,1.506582,1.443,-4.502033E-05,1.508687,1.576385,-0.003481027,-0.002790808,0.01230355,-0.001353602,0.007178159,0.0187549,-0.0007229983,0.00413037,-0.002587296,0.001031974,-0.001718771,0.01537974,0.02064891,-0.001325235,0.01721101,-0.000401393,0.01251396,-0.009831646,0.02895751,-0.0002761688,-0.002348923,-0.001651326,0.01246508,0.02015896,0.01895414,-0.001673834,0.04645329,-0.003903781,-0.003475775,-0.009615518,0.01177706,0.006444758,0.004954424,0.006355493,0.03433166,-0.001519273,0.01220082,0.002479059,0.00831476,-0.002584577,0.0112695,-0.0002547971,-0.003544664,-0.001288298,0.002524325,-0.006631379,0.01720769,0.01046422,-0.001287562,0.003773742,0.02086092,0.001129182,0.01666708,0.01824711,-0.001591449
37,-0.001327128,0.06980541,0.00887882,-0.00549307,0.01423338,0.0007202798,0.9720021,0.9730737,-0.0009760496,0.02346804,0.008865418,0.0116141,0.0005174577,-0.002959634,-0.002379771,0.1251015,-0.00341372,0.01309955,0.4774013,0.04285828,-0.004121039,-0.0025125,0.009311411,-0.003601362,0.02293883,0.03663864,0.008149068,0.0009357254,0.03523401,-0.000344928,0.01916054,-0.002578085,0.02478083,0.01397804,0.01662352,-0.00304803,1.74549,1.661745,-0.0003246775,1.646147,1.702667,-0.00220774,-0.003043171,0.01216393,-5.351194E-05,0.007581957,0.0149948,-0.0003717799,0.00340129,-0.006281736,-0.00128716,-0.002406935,0.0144553,0.02243497,-0.0006491907,0.01697626,-0.004169903,0.01280863,-0.009219386,0.03120206,-0.0008051286,-0.002450718,-0.002114122,0.01079572,0.02078955,0.01973344,-0.001391215,0.04656638,-0.00131677,-0.003895642,-0.007569218,0.01275207,0.006632137,0.006226867,0.007830373,0.03476947,-0.002083279,0.01295107,0.003026715,0.008566971,-0.0005145384,0.01545932,0.0005652839,-0.002833619,-0.002060548,0.003370003,-0.007759867,0.01712816,0.01138758,-0.0005351873,0.002424396,0.02102096,0.0005802538,0.01767049,0.0195213,-0.00461648
38,0.0006502783,0.0611505,0.005813723,-0.008543888,0.0120056,-0.0002252665,1.178673,1.264392,-0.00168696,0.02114659,0.009749277,0.01329956,-0.0004574039,-0.0007964539,-0.005271065,0.2109061,-0.006146873,0.01106339,0.7691097,0.04241673,-0.004250444,-0.00191815,0.008758156,-0.003827605,0.02458523,0.03635423,0.007112795,-0.001337328,0.03388784,-0.00370799,0.02260565,-0.005003738,0.02236523,0.0109823,0.01658849,-0.003704872,1.904406,1.807272,-0.002077036,1.741003,1.794078,-0.005899564,-0.003157643,0.01340058,-0.003050762,0.006907372,0.01727383,-0.001690929,0.003940674,-0.005215709,-0.0004927248,-0.003247307,0.01597842,0.02131458,-0.003198632,0.01702487,-0.005090875,0.0126601,-0.01219095,0.03056611,-0.0008764494,-0.002226352,-0.001667383,0.01030792,0.02047236,0.02101093,0.0005407336,0.04831893,-0.003796399,-0.006922822,-0.01070551,0.01184902,0.005061798,0.004556027,0.007466802,0.03639248,-0.00078266,0.009381535,0.002837058,0.007409521,-0.002824938,0.01483006,-0.000493096,-0.004951895,-0.001532169,0.001542603,-0.005564944,0.01782576,0.01206125,-0.002069634,0.00441418,0.02127423,-0.001502448,0.01602649,0.0172299,-0.0009175271
39,-0.001342434,0.05779303,0.0070375,-0.01207349,0.01356006,-0.001908262,1.319445,1.478387,-6.523314E-05,0.02354337,0.008984141,0.01164683,-0.003247198,-0.003605574,-0.00530616,0.3252381,-0.008698135,0.01095426,1.091913,0.04395573,-0.006030006,-0.004618026,0.01011777,-0.003242918,0.02530553,0.03392752,0.005961387,-0.0005656741,0.03267431,-0.004332577,0.01901853,-0.008978993,0.02302483,0.01136831,0.01410911,-0.004954346,2.01262,1.905075,-0.0002644318,1.808824,1.855389,-0.007345995,-0.006256543,0.01329912,-0.004358411,0.007293051,0.01693917,0.0001425446,0.002691804,-0.004214592,-0.0002101312,-0.004023377,0.01505255,0.02089173,-0.004458999,0.01641246,-0.005051303,0.01170125,-0.01248528,0.03032574,-0.001664163,-0.004372065,5.122089E-05,0.01016929,0.0198965,0.01905462,-0.003586112,0.04774957,-0.004805614,-0.007422651,-0.0111938,0.01117846,0.004499688,0.005722677,0.006340772,0.03482955,-0.00135844,0.01051995,0.0022162,0.00544023,-0.003373968,0.0127903,-0.002852596,-0.005401411,-0.005079066,0.002252993,-0.007781425,0.01827843,0.009641837,-0.0006647486,0.002632295,0.02226296,-0.001993322,0.01647067,0.01864109,-0.003415669
40,-0.002920696,0.06618223,0.007702697,-0.01462947,0.0109088,6.547751E-05,1.416494,1.622233,0.0002236628,0.02160088,0.008843401,0.01302811,-0.00205953,-0.002143885,-0.004080446,0.4654417,-0.009146363,0.0106569,1.388943,0.04108994,-0.005357482,-0.004871922,0.008992308,-0.00486194,0.02339248,0.03644999,0.006372516,-0.0001093683,0.03295184,-0.005090032,0.02081236,-0.009705903,0.02361041,0.01319787,0.01789786,-0.008372027,2.088215,1.977404,-0.002540924,1.862196,1.905787,-0.006408814,-0.004943873,0.01237379,-0.005512119,0.006979122,0.01690291,-0.0006454936,0.003794474,-0.005699104,4.598785E-05,-0.005847552,0.0168901,0.01979144,-0.003854637,0.01501671,-0.006466481,0.0110834,-0.01267576,0.02909072,-0.002406103,-0.003776514,-0.003324633,0.01204314,0.01988787,0.0181629,-0.002112139,0.04932495,-0.006433606,-0.00776076,-0.01266575,0.01152757,0.003866331,0.006697311,0.007413439,0.03682656,-0.003743122,0.01068824,0.0009644685,0.007208321,-0.003967467,0.01326029,-0.0003529206,-0.00493647,-0.003585366,0.001358605,-0.007965432,0.0173709,0.009377035,-0.002131392,0.003773724,0.02087789,-0.0007167708,0.0162926,0.02015574,-0.003751484
41,-0.004737107,0.05912987,0.005709218,-0.01568888,0.01054988,-6.82055E-05,1.48858,1.723792,-0.0004319401,0.02127536,0.009749444,0.01053763,-0.003539866,-0.003780568,-0.007586076,0.6034353,-0.01041116,0.01050041,1.607401,0.0441078,-0.00841078,-0.003723562,0.00908281,-0.006358511,0.02212291,0.03594153,0.007179039,-0.001833613,0.03275619,-0.006285659,0.01985586,-0.008236844,0.0256877,0.01134435,0.01392412,-0.007189302,2.145443,2.027585,-0.001835693,1.907577,1.944799,-0.009171127,-0.006690898,0.0127313,-0.006546257,0.007506743,0.01676526,-0.002239609,0.002862897,-0.00588373,-0.001263903,-0.005525201,0.0142877,0.02087705,-0.004956568,0.01503261,-0.006268165,0.01151799,-0.01232413,0.03017847,-0.002584269,-0.002491809,-0.002162228,0.01025027,0.01976186,0.01879471,-0.003831727,0.04970269,-0.009646282,-0.008980397,-0.01149244,0.01279895,0.00601781,0.004172178,0.008024515,0.03553102,-0.003381474,0.0119659,0.002242442,0.007974108,-0.004899205,0.01202635,0.0001646588,-0.007064454,-0.003669936,0.001644475,-0.007817127,0.01718571,0.0100924,-0.002897034,0.004653163,0.02287683,-0.001263545,0.01715637,0.01850849,-0.002806899
42,-0.005459973,0.06792092,0.005138792,-0.01549966,0.01423843,0.0008302423,1.538742,1.802148,0.0005927017,0.02218471,0.01046572,0.009654941,-0.004256017,-0.001371363,-0.005960611,0.7385613,-0.007104562,0.01350679,1.759141,0.04512234,-0.009096093,-0.003426464,0.01004227,-0.004820311,0.02394177,0.03871825,0.006904166,-0.0007954896,0.03244429,-0.006804869,0.01988622,-0.008445226,0.02358869,0.01199897,0.01603993,-0.008506243,2.189351,2.070233,-0.002180865,1.944479,1.975376,-0.009425951,-0.008046851,0.01242249,-0.008654504,0.009328555,0.01827275,-0.001954807,0.003769487,-0.007033231,-0.0008914538,-0.007370931,0.01517176,0.02115225,-0.005815633,0.01449828,-0.006886566,0.01155929,-0.01415035,0.03001243,-0.002323457,-0.004781804,-0.006169162,0.01232341,0.02010934,0.01822504,-0.0008219481,0.04965343,-0.01021599,-0.008848713,-0.0118641,0.01247177,0.004175571,0.004930884,0.00527935,0.03598758,-0.006546087,0.009299888,0.00148018,0.008053618,-0.005072559,0.01303824,-0.0004555283,-0.007543346,-0.005299165,0.001841709,-0.008570652,0.01721659,0.01026348,-0.004073637,0.00367796,0.0206638,8.6122E-05,0.01559783,0.01818254,-0.002765013
43,-0.00925188,0.05840192,0.006805771,-0.01978894,0.01152338,-0.0003720349,1.577806,1.858364,-0.001268074,0.02387293,0.008560438,0.01102815,-0.004693551,-0.00143493,-0.006132158,0.8521778,-0.01119831,0.0109321,1.859779,0.04059336,-0.009083479,-0.004155852,0.01010657,-0.005404769,0.02148813,0.0378338,0.004768214,-0.00167144,0.03308927,-0.009078805,0.01886696,-0.01101061,0.02048209,0.01056474,0.01496698,-0.008374477,2.23176,2.103452,-0.002016848,1.972629,2.001699,-0.01110006,-0.007905845,0.01202911,-0.009313392,0.005725183,0.0181991,-0.0001869882,0.003853964,-0.006620953,8.029225E-05,-0.006739701,0.01321871,0.02007644,-0.007145466,0.01603925,-0.006657602,0.01195697,-0.01490267,0.03011355,-0.004203396,-0.00654067,-0.007281176,0.01011277,0.02178087,0.01890708,-0.002135694,0.04817972,-0.01115774,-0.01125523,-0.01388645,0.01249728,0.00510654,0.004378083,0.005711488,0.03464016,-0.006668485,0.01019766,0.0008064883,0.007150803,-0.007213771,0.01286747,-0.003626727,-0.007785713,-0.004526352,0.001035957,-0.009125729,0.01769659,0.01043937,-0.006629027,0.003351457,0.0211796,-0.002367089,0.0155215,0.01879582,-0.004792908
44,-0.009066767,0.05717172,0.003798485,-0.02416306,0.008930121,-0.002489612,1.609087,1.908193,-0.00313434,0.02396552,0.009090768,0.01034038,-0.004364223,0.0006580287,-0.00641758,0.947944,-0.01346302,0.007657933,1.92796,0.04147594,-0.0105561,-0.006655844,0.01058539,-0.007056163,0.0202432,0.03592799,0.006458424,-0.003250168,0.03580648,-0.009107252,0.01931185,-0.01311972,0.02120491,0.01288132,0.01265301,-0.009561375,2.257554,2.132624,-0.001565812,1.995112,2.025886,-0.01268909,-0.00935869,0.01004665,-0.01083297,0.006394024,0.01776664,-0.002666513,0.004160904,-0.006997038,-0.003470271,-0.006689786,0.01448627,0.02030465,-0.006895446,0.01635912,-0.00620231,0.01213735,-0.0157987,0.02982399,-0.004823291,-0.006542629,-0.006347399,0.0114501,0.02079952,0.018804,-0.002085447,0.05013466,-0.01147933,-0.01194724,-0.01488476,0.01125277,0.004985651,0.00554763,0.007848271,0.03370814,-0.008509632,0.01141835,0.001462912,0.008164835,-0.005115866,0.01179793,-0.002902424,-0.009631643,-0.005112084,0.001918955,-0.01088253,0.01683042,0.01132892,-0.005112861,0.002480203,0.0221266,-0.001730498,0.01559214,0.01780228,-0.003825623
45,-0.01178977,0.06932976,0.00530592,-0.02036955,0.01320596,-0.0007353963,1.633104,1.945722,-0.0006526979,0.02309215,0.0093265,0.01095468,-0.004970171,0.004270685,-0.009327116,1.025266,-0.01449294,0.01209923,1.978134,0.041172,-0.01068073,-0.008157864,0.008993709,-0.007017792,0.02325193,0.03685405,0.005407834,-0.002951436,0.03478894,-0.008349269,0.02037907,-0.01388475,0.02088598,0.01163277,0.01401202,-0.0105994,2.282937,2.152732,-0.003642105,2.016154,2.040414,-0.01287376,-0.01020937,0.01221692,-0.01303882,0.006498693,0.0147615,-0.002876594,0.00470314,-0.01012972,-0.002654888,-0.008169388,0.01564236,0.02040634,-0.008691088,0.01468301,-0.008285888,0.01283249,-0.01484025,0.02980233,-0.004917136,-0.006814304,-0.006228907,0.01182796,0.01970021,0.0192049,-0.002859832,0.04938889,-0.01123569,-0.0128199,-0.01535605,0.01153355,0.004842952,0.004147784,0.004434075,0.0349567,-0.008944179,0.01035819,0.001800791,0.007924031,-0.005293787,0.01073354,-0.0032828,-0.009050831,-0.006278683,0.001640353,-0.01162499,0.01559382,0.01089872,-0.005744798,0.00338457,0.02195633,-0.003400987,0.01603477,0.02028627,-0.005824169
