Cycle\Fluorescence,A1SYBRGreenI,A2SYBRGreenI,A3SYBRGreenI,A4SYBRGreenI,A5SYBRGreenI,A6SYBRGreenI,A7SYBRGreenI,A8SYBRGreenI,A9SYBRGreenI,A10SYBRGreenI,A11SYBRGreenI,A12SYBRGreenI,B1SYBRGreenI,B2SYBRGreenI,B3SYBRGreenI,B4SYBRGreenI,B5SYBRGreenI,B6SYBRGreenI,B7SYBRGreenI,B8SYBRGreenI,B9SYBRGreenI,B10SYBRGreenI,B11SYBRGreenI,B12SYBRGreenI,C1SYBRGreenI,C2SYBRGreenI,C3SYBRGreenI,C4SYBRGreenI,C5SYBRGreenI,C6SYBRGreenI,C7SYBRGreenI,C8SYBRGreenI,C9SYBRGreenI,C10SYBRGreenI,C11SYBRGreenI,C12SYBRGreenI,D1SYBRGreenI,D2SYBRGreenI,D3SYBRGreenI,D4SYBRGreenI,D5SYBRGreenI,D6SYBRGreenI,D7SYBRGreenI,D8SYBRGreenI,D9SYBRGreenI,D10SYBRGreenI,D11SYBRGreenI,D12SYBRGreenI,E1SYBRGreenI,E2SYBRGreenI,E3SYBRGreenI,E4SYBRGreenI,E5SYBRGreenI,E6SYBRGreenI,E7SYBRGreenI,E8SYBRGreenI,E9SYBRGreenI,E10SYBRGreenI,E11SYBRGreenI,E12SYBRGreenI,F1SYBRGreenI,F2SYBRGreenI,F3SYBRGreenI,F4SYBRGreenI,F5SYBRGreenI,F6SYBRGreenI,F7SYBRGreenI,F8SYBRGreenI,F9SYBRGreenI,F10SYBRGreenI,F11SYBRGreenI,F12SYBRGreenI,G1SYBRGreenI,G2SYBRGreenI,G3SYBRGreenI,G4SYBRGreenI,G5SYBRGreenI,G6SYBRGreenI,G7SYBRGreenI,G8SYBRGreenI,G9SYBRGreenI,G10SYBRGreenI,G11SYBRGreenI,G12SYBRGreenI,H1SYBRGreenI,H2SYBRGreenI,H3SYBRGreenI,H4SYBRGreenI,H5SYBRGreenI,H6SYBRGreenI,H7SYBRGreenI,H8SYBRGreenI,H9SYBRGreenI,H10SYBRGreenI,H11SYBRGreenI,H12SYBRGreenI
32,0.6156693,0.5701889,0.6213543,-0.001510664,0.01890246,0.04233136,0.02446863,0.0001363069,0.0006032631,0.05006715,0.000302361,0.04051146,0.01269075,-0.00177079,-0.0003259994,0.0002060489,0.06419874,-0.0002894935,-0.002051762,0.02533095,0.03547645,0.001369341,0.04258605,0.05615204,0.03195651,-0.0007876576,6.411556E-05,0.04220016,0.0241565,0.05305135,0.02833432,0.02896209,0.04562875,0.02516574,-0.004931084,0.04006696,1.437448,1.381483,1.387337,-0.00141415,0.03012388,-0.00266896,-0.002506531,0.0006383926,0.01461788,0.0009364802,0.02987352,0.05575008,0.02227402,0.04283098,-0.001841109,0.03689906,0.02230334,-0.001578172,-0.002132181,0.0273972,0.04253761,0.01842307,0.008245897,0.02654453,0.03441,-0.0002409237,-0.001493292,0.0155394,-0.002970389,0.01950955,0.03992013,0.02922179,0.04764618,-0.001186731,0.02334344,0.04986029,0.5165199,0.6200678,0.7451882,-0.001954811,0.01881654,0.03071254,0.03855531,-0.0004399597,0.04477798,0.0001823809,0.04273617,-0.002547624,0.03018655,-0.00242114,0.0196053,0.0002540108,-0.003138425,0.02599245,0.05685997,-0.0004383199,-0.001021362,-0.003306745,0.04156504,0.05206726
33,0.9896134,0.9325012,0.9949811,-0.001944818,0.01821342,0.04442298,0.02460622,0.0002156795,-0.0005724434,0.04922197,-0.0006213384,0.04153409,0.01354072,-0.001158697,-0.001212405,-0.001667338,0.06384604,-0.001776312,-0.002053605,0.0242959,0.0369857,-0.001177765,0.04300203,0.05726727,0.03549487,0.0002085806,-0.001073438,0.04069071,0.02364064,0.05266855,0.03026453,0.03258166,0.04396067,0.02544495,-0.004838436,0.04218774,1.784952,1.716682,1.720434,-0.002642146,0.030062,-0.002460013,-0.002969517,-0.001215997,0.0110489,-0.0006061333,0.03119012,0.05785591,0.02147164,0.0425842,-0.002553934,0.03826986,0.02279999,0.0005551653,-0.003364914,0.02720179,0.04369862,0.01802813,0.007112208,0.02631978,0.03378951,-0.0001196114,-0.002219088,0.01579171,-0.00143834,0.020757,0.04175094,0.03228936,0.04869425,-0.003664437,0.02391984,0.05120937,0.7870718,0.8881465,1.038981,-0.0002392882,0.01853646,0.03175849,0.04025016,-0.0003320454,0.04354987,-0.0004770928,0.04097737,-0.00380301,0.03190678,-0.003155011,0.01909077,-0.0003766715,-0.001185733,0.02604573,0.05658667,0.001121942,-0.00278049,-0.002420483,0.04027941,0.05189568
34,1.429484,1.366902,1.418792,-0.001153235,0.0205149,0.04138681,0.02601673,0.0003174022,-0.0004747967,0.04924861,-0.0001151253,0.04105822,0.01151127,-0.0002187005,0.001335652,-0.001950075,0.06777396,-8.267199E-05,-0.000403372,0.0245254,0.03396278,-0.00237924,0.04150779,0.05587224,0.0347732,-3.399005E-05,0.000259513,0.04362195,0.024172,0.05326525,0.02931227,0.02814702,0.04419538,0.02564052,-0.006957382,0.04208361,2.11841,2.040538,2.039223,-0.001097498,0.02813831,-0.001892502,-0.002834771,-0.0003916071,0.01324784,-0.001198001,0.02829238,0.05601355,0.02117149,0.04262042,-0.002173083,0.03864506,0.02299288,-0.00195862,-0.001869861,0.02797642,0.04228068,0.01781294,0.00747929,0.02572023,0.03505523,0.0005799825,-0.003625837,0.01533649,-0.002902279,0.02067621,0.03957182,0.03199665,0.04786295,-0.004286084,0.02419383,0.0539907,1.077049,1.172564,1.346144,-0.00162062,0.01781728,0.03057638,0.03930771,-0.001018365,0.04546241,-0.0008962671,0.04235099,-0.002124238,0.03020294,-0.001592647,0.01886589,-0.0003666332,-0.001656608,0.02434356,0.05378258,-0.0002596788,-0.003432415,-0.003894427,0.04009649,0.05219952
35,1.856976,1.80164,1.832184,-0.002064015,0.01855709,0.03987687,0.02515457,-0.003383018,-0.00034438,0.05179309,-0.001328541,0.04044227,0.01287265,-0.0008686094,-0.0008257029,-0.0009037186,0.06609562,-0.002869131,-0.00145242,0.02388155,0.03487259,-0.004448688,0.04242481,0.05730048,0.03535826,-6.390108E-05,-0.001117347,0.04274494,0.02287747,0.05374755,0.02938468,0.03025837,0.04530498,0.02440685,-0.007081142,0.04201143,2.431792,2.346334,2.340022,-0.003002106,0.03007938,-0.002258987,-0.004819219,0.0005312334,0.01484948,-0.001510404,0.03084436,0.05760053,0.01942296,0.04221954,-0.002646403,0.03777451,0.02326606,-0.002323224,-0.001952476,0.02615833,0.04394494,0.01821063,0.006455821,0.02544055,0.03404866,-0.000267538,-0.002293869,0.01354775,-0.001809941,0.02128294,0.0398977,0.03167851,0.04747383,-0.003126604,0.02209612,0.05262042,1.381412,1.463771,1.655622,-0.0003224841,0.01849205,0.02959847,0.03998395,-3.594502E-05,0.04486532,-0.001244268,0.04255667,-0.004506283,0.03040211,-0.002857487,0.02080034,0.0008121993,-0.001151735,0.02352827,0.05331031,-0.001016966,-0.004004855,-0.003708507,0.04245462,0.05319247
36,2.256084,2.209457,2.227129,-0.000903031,0.01952817,0.04224411,0.02439728,-0.00168195,-0.001520086,0.04995157,-1.814173E-05,0.03901815,0.01444212,4.968204E-05,-0.001851532,-0.0006185704,0.06748177,-0.0007754005,-0.001128511,0.02380074,0.03353342,-0.003390459,0.0427581,0.05720855,0.03288949,7.159092E-05,-0.002328855,0.04182518,0.02389099,0.05324036,0.02995375,0.02970775,0.04537825,0.02334554,-0.006919674,0.04174819,2.719754,2.626174,2.614865,-0.00431291,0.03055907,-0.004566956,-0.00364637,-0.0004996328,0.01420072,4.526336E-05,0.03079394,0.05770177,0.01951042,0.04246218,-0.002449122,0.03884778,0.02205921,-0.001627043,-0.004276173,0.02625299,0.04210886,0.01801094,0.005721202,0.02703628,0.03375037,-0.003259167,-0.003436527,0.01407825,-0.003577738,0.02063443,0.03943533,0.03326388,0.04632296,-0.004815565,0.02246298,0.05295018,1.68235,1.745009,1.956066,0.0005490843,0.01783392,0.03072094,0.03669037,-0.001369008,0.04530034,-0.001626094,0.04187933,-0.005150261,0.03184813,-0.002724783,0.01967153,-0.001501026,-0.001479821,0.02338454,0.05495731,3.624431E-05,-0.007662104,-0.002805735,0.04027599,0.05145602
37,2.625689,2.594226,2.591724,-0.0006383547,0.01896938,0.04079522,0.02648338,-0.001721559,-0.002293189,0.04874697,-0.001995422,0.040174,0.01226484,0.0007958823,-0.002012161,-0.001321359,0.06597849,-0.001143665,-0.0008587799,0.02415041,0.0335303,-0.005804501,0.04102647,0.05762805,0.03416664,-0.00041376,-0.0008745064,0.04258827,0.02437105,0.05249801,0.0287732,0.02919802,0.04413155,0.0257001,-0.00966793,0.04235022,2.981277,2.880033,2.864714,-0.005381031,0.03012956,-0.005254865,-0.003654992,-0.001509212,0.01225873,-0.002493607,0.0279412,0.05680581,0.0206701,0.04278773,-0.004758319,0.03694858,0.02433921,-0.002320439,-0.00544781,0.02595394,0.04315406,0.01735135,0.005262176,0.0247007,0.03457463,-0.001039019,-0.004671538,0.0137442,-0.005050611,0.01995756,0.03985469,0.03133202,0.04635626,-0.006293136,0.02373063,0.05319059,1.968316,2.009306,2.233621,-0.0004077986,0.01935317,0.03096569,0.04007449,0.0009382239,0.04533412,-0.002129831,0.0418502,-0.007491607,0.03258923,-0.004261309,0.01917964,-0.0005989273,-0.0008742062,0.02426228,0.05483098,-0.002098931,-0.007443669,-0.005427431,0.04040753,0.05250295
38,2.95638,2.934358,2.914222,-0.003577529,0.01791287,0.04134369,0.02556796,-0.003146215,-0.0006132135,0.04853169,-0.0004871497,0.04138179,0.01203519,0.0008537178,0.0002097999,-0.001352492,0.06605057,-0.003203816,-0.0005938489,0.02370292,0.03543168,-0.005019618,0.04492139,0.05960258,0.03445096,0.0009848885,-5.644696E-05,0.04231119,0.02348658,0.05387272,0.03016969,0.02926871,0.04559574,0.02506789,-0.007206426,0.0428723,3.220651,3.114057,3.094193,-0.006296003,0.03052437,-0.005755158,-0.00446177,0.0007759677,0.01422015,-0.0009109178,0.03024336,0.05690007,0.0241555,0.04209593,-0.004525944,0.04051581,0.02335782,-0.002576441,-0.006583133,0.02810346,0.04482001,0.01789465,0.006574644,0.02319467,0.035156,-0.0009014076,-0.006247354,0.01305198,-0.005842411,0.02085473,0.03964557,0.03069709,0.04977376,-0.007671048,0.02436711,0.05241869,2.233855,2.255935,2.493573,-0.00116411,0.02028878,0.03153883,0.04069293,-0.001669399,0.04531989,-0.001859818,0.04255264,-0.008892929,0.03181492,-0.004841744,0.01889777,-0.001751172,-0.001846668,0.02539013,0.05652436,-0.002138479,-0.008890814,-0.007385155,0.04264418,0.05188328
39,3.244715,3.23761,3.205298,-0.001158684,0.02239714,0.03837665,0.02593243,-0.001115812,-0.002575403,0.05040506,-0.001973107,0.04061829,0.01160728,-0.0008892028,-0.0006200616,-0.002258554,0.06669216,-0.001215992,-0.002434988,0.02493171,0.03391762,-0.008831038,0.04281089,0.05849387,0.03172314,0.0009864697,-0.001907731,0.04279088,0.0235356,0.05296093,0.02998566,0.03060152,0.04365369,0.02464265,-0.01040906,0.04012627,3.435096,3.321036,3.302637,-0.007441024,0.03029135,-0.008831847,-0.005531421,-0.001764913,0.01364905,-0.001637895,0.02853587,0.05789702,0.02052381,0.04421274,-0.005581958,0.03721585,0.02252219,-0.004165729,-0.009185966,0.02589308,0.04477629,0.01767922,0.006276089,0.0253664,0.03413112,-0.001395196,-0.006232072,0.0102409,-0.007223632,0.02065471,0.03883768,0.03090492,0.04878822,-0.008994703,0.02502322,0.05140053,2.475794,2.477912,2.73362,-0.002137236,0.01966741,0.03128154,0.03793067,-0.001597379,0.04525068,-0.005664324,0.04115847,-0.01088621,0.02948448,-0.007545583,0.02025994,-0.0007956799,-0.002768089,0.02501136,0.05623454,-0.003135244,-0.009249547,-0.01004301,0.04017125,0.05123221
40,3.496066,3.493494,3.454833,-0.003383086,0.01894208,0.03583269,0.02645911,-0.004963479,-0.001845761,0.05058696,-0.003926493,0.04032094,0.01115274,-0.001111984,-0.0005343763,-0.002555506,0.06752262,-0.004005065,-0.003108907,0.02572328,0.0334982,-0.008472722,0.04399622,0.05932192,0.034984,-0.0006059378,-0.002666433,0.04208147,0.02230981,0.05348398,0.03071808,0.03006462,0.0472594,0.02590332,-0.01219827,0.04175409,3.622536,3.50116,3.485919,-0.009008846,0.03207782,-0.009359675,-0.008114196,-0.0001023643,0.0141401,-0.003550993,0.02861574,0.05741535,0.02025801,0.042301,-0.005715503,0.03688985,0.02359131,-0.004489988,-0.01090159,0.02625639,0.04415514,0.01631275,0.007539017,0.02554256,0.03426449,-0.00232601,-0.008977108,0.01421098,-0.007572465,0.02110955,0.03929876,0.03257375,0.04989429,-0.01195348,0.02446712,0.05163137,2.700599,2.684567,2.951903,-0.0006222836,0.01747592,0.03196016,0.04061641,-0.002048104,0.04585704,-0.004328819,0.04158677,-0.01306339,0.03112812,-0.009102625,0.02021107,-0.001637331,-0.004653545,0.02445928,0.05577284,-0.002516742,-0.01051504,-0.009349976,0.04046749,0.05257384
41,3.717667,3.718008,3.673335,-0.005166523,0.02041721,0.03606956,0.02500575,-0.003854027,-0.001631077,0.05026913,-0.0009621733,0.04159111,0.0120076,0.00217915,6.485231E-05,-0.001643477,0.0690902,-0.003095913,-0.00273356,0.02449588,0.0348778,-0.009801772,0.04293282,0.0592011,0.03522889,-0.001400635,-0.002569054,0.04526464,0.02374854,0.05472505,0.03029884,0.02944297,0.0437462,0.02600567,-0.01196302,0.04225669,3.786211,3.662519,3.649172,-0.007685925,0.02860209,-0.007884381,-0.01008224,-0.001899543,0.01397017,-0.002987312,0.02944798,0.05775433,0.02115327,0.04282022,-0.006115874,0.03977355,0.02436679,-0.006966489,-0.01111038,0.0265485,0.04600769,0.01947202,0.004507516,0.02724625,0.03533816,-0.001997622,-0.007983809,0.01119495,-0.006936294,0.02049129,0.04089069,0.03102648,0.04946444,-0.01117486,0.02535348,0.05311775,2.898993,2.868351,3.146327,-0.001790328,0.0191923,0.03037364,0.03974428,-0.001487926,0.04562737,-0.003189215,0.04394351,-0.01257282,0.03164195,-0.01019866,0.02171978,-0.002224386,-0.004157535,0.02527398,0.05666082,-0.003334396,-0.01207546,-0.0119356,0.041042,0.05491465
42,3.898971,3.910263,3.855672,-0.005389571,0.0205398,0.03490386,0.02671444,-0.004938161,-0.003649441,0.05032457,-0.00356443,0.04035109,0.0129003,-0.001146699,-0.001868,-0.002359046,0.06698649,-0.004634365,-0.002590003,0.02391478,0.03340472,-0.01196103,0.04429139,0.05999608,0.03349599,6.389403E-05,-0.002005584,0.04183507,0.02517357,0.05329052,0.02926393,0.0299299,0.04356586,0.02514089,-0.01390158,0.04211359,3.930294,3.806548,3.786622,-0.01055036,0.02911972,-0.01342365,-0.01088735,-0.0008137156,0.01405861,-0.003515879,0.02883081,0.05829168,0.01945712,0.0422952,-0.008252534,0.03885949,0.02237512,-0.008375919,-0.01326337,0.02622032,0.04522637,0.01894683,0.005473217,0.02320371,0.03495397,-0.002051901,-0.009135667,0.01121406,-0.009311204,0.02114922,0.03785168,0.03139763,0.0489901,-0.01261511,0.02316033,0.05221059,3.080069,3.038823,3.320175,-0.002323456,0.01908158,0.03358841,0.03912542,-0.003481434,0.04570088,-0.006149491,0.04206205,-0.01670274,0.03162929,-0.01121446,0.02086642,-0.002737861,-0.005476099,0.02504685,0.05585515,-0.003228506,-0.01351328,-0.01363445,0.04189492,0.05175532
43,4.056137,4.070262,4.011205,-0.00860473,0.01959545,0.0323453,0.02432674,-0.004570177,-0.002198845,0.04848796,-0.003153035,0.03834856,0.01275892,-0.0006144504,-0.001922501,-0.001779616,0.06757881,-0.006132264,-0.005056552,0.02278514,0.03326026,-0.01331725,0.0419824,0.05777739,0.03405737,0.0006197202,-0.00142885,0.04124377,0.02331775,0.05554677,0.02996897,0.0295375,0.04465904,0.02448327,-0.01320014,0.03972888,4.05519,3.929236,3.910322,-0.01278061,0.03093396,-0.01344119,-0.01458192,-0.0009052791,0.01268369,-0.00375785,0.02774708,0.05849694,0.02146119,0.04281581,-0.007879785,0.03717684,0.02300079,-0.008532048,-0.01320184,0.02511833,0.04584128,0.02039393,0.004937437,0.02412683,0.03365938,-0.003884478,-0.01159658,0.01019761,-0.01017402,0.01931161,0.03962307,0.03207795,0.04951117,-0.01640273,0.0222732,0.05393239,3.240036,3.183222,3.475121,-0.0009504253,0.01645105,0.03078152,0.03970264,-0.004864737,0.04567124,-0.006529874,0.04182493,-0.01821606,0.03006122,-0.01134093,0.01946661,-0.003195329,-0.005744711,0.02449083,0.05597785,-0.002873998,-0.01381525,-0.01369322,0.04138321,0.0539017
44,4.190151,4.207312,4.14939,-0.00727696,0.01857823,0.03218938,0.02453605,-0.003347594,-0.002733154,0.05063326,-0.003265043,0.03960235,0.01143216,0.0007945335,-0.0009212298,-0.003915199,0.06744678,-0.004651675,-0.004618732,0.02577503,0.03423941,-0.0110075,0.04348381,0.05893687,0.03538272,-0.00157276,-0.001751463,0.04293954,0.02365537,0.0554654,0.02969986,0.0291396,0.04401303,0.02449428,-0.01395821,0.04212185,4.164321,4.035794,4.020354,-0.01295616,0.02922902,-0.01359545,-0.01361399,-0.0004373699,0.01306408,-0.003988408,0.02913385,0.05839021,0.02039637,0.04182544,-0.01028764,0.03891048,0.0231138,-0.008982074,-0.01433903,0.02785383,0.04389112,0.01903065,0.007406013,0.02472618,0.03503626,-0.003601952,-0.01137712,0.01118157,-0.01123473,0.01973194,0.04107349,0.0316252,0.05183773,-0.01292077,0.02364898,0.05259645,3.383295,3.314428,3.609336,-0.002775206,0.01773233,0.03160835,0.03985479,-0.004245784,0.04635981,-0.00473907,0.04198644,-0.01806458,0.03047408,-0.01319894,0.01914617,0.0002286701,-0.007704739,0.02396565,0.05525199,-0.002674024,-0.01639213,-0.01478635,0.04188221,0.05465302
45,4.300653,4.319472,4.263435,-0.009046806,0.01910198,0.02872201,0.02647129,-0.003224734,-0.003407857,0.05114856,-0.003664477,0.04091886,0.009858782,-0.0001956818,-0.003607657,-0.002671864,0.06711781,-0.00564024,-0.002904619,0.02309061,0.03410625,-0.01501154,0.04098408,0.05923166,0.03228891,-0.002285823,-0.004243202,0.0423486,0.02259802,0.05315713,0.02787647,0.02821437,0.04221282,0.0234101,-0.01507648,0.04154811,4.258314,4.130295,4.10947,-0.01327739,0.03029069,-0.01737765,-0.01443304,-0.002537784,0.009548739,-0.004096622,0.02861504,0.05828544,0.02015334,0.04363189,-0.01090317,0.03840874,0.02248586,-0.01284302,-0.0158535,0.02739445,0.04299506,0.01807637,0.005088272,0.02315695,0.03347914,-0.006572431,-0.01344921,0.009534736,-0.01125829,0.02041519,0.04003796,0.03008747,0.04748937,-0.01475531,0.02341577,0.05293433,3.50688,3.428221,3.722118,-0.002234056,0.01740341,0.02988921,0.03923659,-0.004941152,0.04392721,-0.005500623,0.04107429,-0.02041396,0.03185702,-0.01502491,0.01885613,-0.004160948,-0.00930135,0.02275315,0.05559159,-0.003903928,-0.0153336,-0.01691609,0.03909446,0.05303514
