Cycle\Fluorescence,A1SYBRGreenI,A2SYBRGreenI,A3SYBRGreenI,A4SYBRGreenI,A5SYBRGreenI,A6SYBRGreenI,A7SYBRGreenI,A8SYBRGreenI,A9SYBRGreenI,A10SYBRGreenI,A11SYBRGreenI,A12SYBRGreenI,B1SYBRGreenI,B2SYBRGreenI,B3SYBRGreenI,B4SYBRGreenI,B5SYBRGreenI,B6SYBRGreenI,B7SYBRGreenI,B8SYBRGreenI,B9SYBRGreenI,B10SYBRGreenI,B11SYBRGreenI,B12SYBRGreenI,C1SYBRGreenI,C2SYBRGreenI,C3SYBRGreenI,C4SYBRGreenI,C5SYBRGreenI,C6SYBRGreenI,C7SYBRGreenI,C8SYBRGreenI,C9SYBRGreenI,C10SYBRGreenI,C11SYBRGreenI,C12SYBRGreenI,D1SYBRGreenI,D2SYBRGreenI,D3SYBRGreenI,D4SYBRGreenI,D5SYBRGreenI,D6SYBRGreenI,D7SYBRGreenI,D8SYBRGreenI,D9SYBRGreenI,D10SYBRGreenI,D11SYBRGreenI,D12SYBRGreenI,E1SYBRGreenI,E2SYBRGreenI,E3SYBRGreenI,E4SYBRGreenI,E5SYBRGreenI,E6SYBRGreenI,E7SYBRGreenI,E8SYBRGreenI,E9SYBRGreenI,E10SYBRGreenI,E11SYBRGreenI,E12SYBRGreenI,F1SYBRGreenI,F2SYBRGreenI,F3SYBRGreenI,F4SYBRGreenI,F5SYBRGreenI,F6SYBRGreenI,F7SYBRGreenI,F8SYBRGreenI,F9SYBRGreenI,F10SYBRGreenI,F11SYBRGreenI,F12SYBRGreenI,G1SYBRGreenI,G2SYBRGreenI,G3SYBRGreenI,G4SYBRGreenI,G5SYBRGreenI,G6SYBRGreenI,G7SYBRGreenI,G8SYBRGreenI,G9SYBRGreenI,G10SYBRGreenI,G11SYBRGreenI,G12SYBRGreenI,H1SYBRGreenI,H2SYBRGreenI,H3SYBRGreenI,H4SYBRGreenI,H5SYBRGreenI,H6SYBRGreenI,H7SYBRGreenI,H8SYBRGreenI,H9SYBRGreenI,H10SYBRGreenI,H11SYBRGreenI,H12SYBRGreenI
32,4.618662,4.657829,4.409233,-0.003783408,4.226609,4.406623,3.301768,0.02219754,0.0268265,0.0008504187,0.01300699,-0.001553617,4.619623,1.527258,4.277005,0.02010112,4.214105,4.184822,3.744543,-0.001520711,-0.001972075,0.04041069,-0.001329974,0.005207626,4.364803,4.422782,4.213983,0.05686165,3.810861,3.678423,3.048691,0.03041167,0.03062802,0.02316572,0.009245006,0.01408494,4.190073,3.97388,3.895741,-0.001247322,3.558537,3.456575,3.139305,0.008054956,-0.001122117,0.0009289168,-0.0003905671,0.01528499,0.01096277,0.0004576727,-0.001351402,0.01733178,0.00500847,-0.0004605819,0.01197659,0.01196377,0.03159282,0.003273105,-0.0003415791,0.02750909,0.2412835,0.194997,0.1475671,0.01032603,0.03844723,0.08178656,0.01159556,-0.0007067482,0.003552269,0.6312835,0.6004127,0.5135158,1.390843,1.393977,1.356666,0.002796424,0.02476224,0.004188787,0.009035739,0.02659148,-0.001495252,-0.001492351,-0.001015212,0.01771243,0.3576445,0.2752109,0.3970293,-0.001235155,0.01281747,0.002067824,-0.002532871,-0.001060082,0.0002380648,0.02069288,0.02468232,0.003314535
33,4.619294,4.662802,4.416633,-0.004729266,4.253344,4.431043,3.324301,0.02265636,0.02646957,-8.674732E-05,0.01504385,-0.00112528,4.634599,1.559497,4.295429,0.02002952,4.264668,4.24041,3.798628,-0.001394605,-0.00205928,0.03950824,-0.003016666,0.004304142,4.413184,4.470413,4.270047,0.05519698,3.88065,3.752831,3.116562,0.02938575,0.03101466,0.02271858,0.009276875,0.01445164,4.310355,4.086207,4.002143,-0.0005197285,3.662068,3.558841,3.234404,0.007607866,-0.0004755644,-0.001538328,-0.002230041,0.01464537,0.01046499,-0.001612938,0.0001663545,0.01696274,0.005711931,-0.002854808,0.01082884,0.01100598,0.03286777,0.005044293,-0.0006189731,0.02826937,0.4374537,0.3591372,0.2811468,0.01129058,0.07969672,0.1473801,0.02552382,-0.0005693074,0.002551538,1.025131,0.9626929,0.847351,1.640133,1.638513,1.587659,0.001949101,0.02406933,0.003571174,0.008028285,0.02556827,-0.0008286377,-0.0005275804,9.881132E-05,0.01910339,0.5594921,0.4336269,0.5818869,-0.001094994,0.02561344,0.004101581,-0.003826603,-0.002625066,-0.001209454,0.04554028,0.05419745,0.01778947
34,4.624357,4.665478,4.420386,-0.00530006,4.278465,4.454015,3.344859,0.02320979,0.02809353,-0.001280202,0.01429852,-0.001180658,4.645647,1.587421,4.306495,0.01907393,4.308838,4.290649,3.842176,-0.001159851,-0.002578252,0.03931982,-0.002118193,0.006313724,4.449841,4.511983,4.313656,0.05800881,3.943419,3.823077,3.179237,0.02972872,0.03080486,0.0233688,0.009038877,0.01451229,4.406752,4.178233,4.089292,0.00015626,3.753344,3.650224,3.318814,0.007570401,-0.0005839384,0.0005564663,-0.001681361,0.01457997,0.009803763,-0.001073435,-0.0001125604,0.01641502,0.005669583,-0.001596439,0.01123511,0.0118683,0.03413808,0.004641342,6.866792E-05,0.02657127,0.7249488,0.6058586,0.4908698,0.008955498,0.1512019,0.2509952,0.05604255,0.000169153,0.003161246,1.461173,1.360688,1.238281,1.875744,1.869001,1.805868,0.003452374,0.02325223,0.003993851,0.00941019,0.02593577,0.0003279106,-0.001189526,-0.0001459223,0.01917906,0.7923543,0.6206664,0.7909541,-0.002252411,0.05245603,0.01001123,-0.004160911,-0.001345051,0.0006979771,0.09720901,0.1171702,0.04560799
35,4.625732,4.66585,4.421809,-0.005212023,4.299844,4.472913,3.361915,0.0224528,0.02687976,-0.001140957,0.01538893,-0.001691188,4.654865,1.613257,4.319842,0.01857199,4.348812,4.336696,3.88122,-0.002513512,-0.002769781,0.0402369,-0.003781437,0.003833378,4.475389,4.538789,4.354297,0.05621469,4.001619,3.884787,3.232574,0.03074094,0.02988644,0.02390172,0.008932124,0.01383973,4.482198,4.248088,4.159488,0.000401874,3.840358,3.735354,3.394509,0.006366245,-0.001211747,0.0003175102,-0.001411456,0.01412575,0.00959862,-0.002560812,-0.002031281,0.01515876,0.004309343,0.0002345374,0.01245266,0.01224487,0.03357712,0.003694203,-0.000440503,0.02778692,1.075172,0.9100029,0.7716926,0.01030934,0.2627146,0.3858052,0.1088541,-0.0005902715,0.004817354,1.871363,1.736566,1.612632,2.093011,2.083337,2.00919,0.00270668,0.02098607,0.006038721,0.01218328,0.02574098,-0.001691345,-0.001425145,1.102029E-05,0.01798591,1.044098,0.8242626,1.014222,-0.002069872,0.09571752,0.01940238,-0.001608339,-0.001972856,-0.0003515638,0.1961601,0.2319205,0.1076117
36,4.627873,4.670947,4.423494,-0.006234891,4.318156,4.488647,3.378596,0.02242798,0.0274705,-0.0004390979,0.01527354,-0.003898582,4.658409,1.635127,4.324567,0.01864223,4.384433,4.379486,3.918865,-0.003179115,-0.001593107,0.04021182,-0.00330085,0.003368659,4.493224,4.560316,4.375869,0.05711377,4.055268,3.944292,3.285228,0.0308956,0.03098024,0.02424786,0.007212094,0.01506095,4.536198,4.301439,4.213953,0.0005021341,3.915529,3.811213,3.463203,0.007967312,-0.001865471,0.0003563426,-0.002308224,0.01419589,0.009504059,-0.001989984,-0.002666399,0.01529403,0.006670555,-0.0007546865,0.01242066,0.01201116,0.03232983,0.00439367,0.0001110819,0.02796166,1.428873,1.224062,1.076656,0.009715692,0.4116214,0.5533834,0.1844102,-0.003107452,0.002001931,2.261905,2.088676,1.95689,2.294056,2.279603,2.20265,0.003494967,0.01771766,0.005631591,0.01162672,0.02759966,0.0002636756,4.398124E-05,-0.0005262922,0.01690894,1.298269,1.030915,1.239418,-0.00265397,0.1559051,0.03771039,-0.00143139,-0.004361769,0.000141989,0.3600726,0.4144462,0.219505
37,4.631176,4.672653,4.429228,-0.009015203,4.331355,4.499476,3.391763,0.02234701,0.0274848,-0.001022342,0.01360935,-0.002497223,4.667477,1.657851,4.330638,0.01792846,4.412728,4.413261,3.952405,-0.001635487,-0.003939536,0.04125001,-0.004636271,0.004676487,4.507725,4.573178,4.394981,0.05879495,4.097899,3.995385,3.332987,0.02996729,0.02981109,0.02351179,0.00866379,0.01442021,4.580934,4.342123,4.256003,-0.001552554,3.991127,3.879179,3.527523,0.007095006,0.0007337506,-0.0007692538,-0.00477522,0.01411836,0.008408344,-0.002437578,6.765361E-05,0.01586993,0.005318504,-0.004014695,0.01152127,0.01028038,0.03382795,0.005359295,-0.0002716651,0.02880461,1.782128,1.538317,1.389383,0.00907055,0.5927829,0.7391583,0.2856931,-0.00311676,0.003426011,2.607846,2.399486,2.262105,2.480888,2.459052,2.376488,0.003556381,0.01587093,0.006824246,0.01061457,0.02672638,0.0001208572,-0.0001186979,-0.001147907,0.01927118,1.544694,1.239229,1.45387,-0.002823867,0.2375936,0.06533991,1.873563E-05,-0.005280592,-0.001002307,0.6034995,0.6510502,0.391746
38,4.631145,4.672384,4.428374,-0.01282273,4.346197,4.512288,3.40209,0.02348504,0.02800641,-0.0003558754,0.01504612,-0.003645851,4.669915,1.676471,4.334342,0.0164979,4.443781,4.447289,3.980933,-0.001596095,-0.003588178,0.04182955,-0.006314982,0.006229348,4.518863,4.587234,4.40927,0.059359,4.1421,4.043437,3.376724,0.03141851,0.03209812,0.02427143,0.01043338,0.01444088,4.610991,4.374172,4.288536,-0.002943808,4.055441,3.939693,3.583702,0.007705682,0.001068192,-0.0003015071,-0.002890678,0.01538195,0.007270654,-0.002959901,-0.002285495,0.01704501,0.003861748,-0.004040508,0.01231444,0.01049041,0.03431689,0.005123964,0.0004123643,0.02953616,2.114251,1.842051,1.6987,0.009469984,0.7983288,0.9372865,0.4054965,-0.003935261,0.00284012,2.907028,2.666135,2.528475,2.647273,2.623903,2.539142,0.003926849,0.0118913,0.007907325,0.007584014,0.02588667,0.000516199,8.331961E-05,0.0001495974,0.01956524,1.781969,1.438218,1.661193,-0.005849766,0.3421167,0.1098583,0.003986732,-0.007097614,-0.001623432,0.8781825,0.8953337,0.6071039
39,4.632672,4.672466,4.430761,-0.01470254,4.353052,4.522021,3.408226,0.0217525,0.02914154,-0.0008890821,0.01601688,-0.00597933,4.671873,1.690365,4.337828,0.01664427,4.46673,4.475734,4.009924,-0.003346174,-0.006512808,0.04048871,-0.01057713,0.004913483,4.524625,4.593926,4.421324,0.05807935,4.181755,4.08402,3.417219,0.03185579,0.03256712,0.02332311,0.008602764,0.01508769,4.634967,4.395111,4.312795,-0.003786349,4.117219,3.997091,3.635725,0.008176356,0.001384044,-0.002119128,-0.005234727,0.01379674,0.005268093,-0.006408883,-0.004971963,0.01498577,0.0055918,-0.005677835,0.01111883,0.01150648,0.03499147,0.004985807,7.115841E-05,0.02740818,2.417239,2.123646,1.99069,0.01191856,1.011263,1.129888,0.5335311,-0.003619505,0.002194447,3.159617,2.894505,2.756172,2.799263,2.772583,2.687123,0.003316664,0.01207076,0.007376329,0.0123614,0.02704487,-0.0009172179,-0.001811244,-0.0007794732,0.01894836,2.00111,1.626204,1.854969,-0.007205907,0.4592584,0.1730384,0.009312422,-0.007031656,-0.001777092,1.15716,1.154668,0.8310905
40,4.630963,4.668732,4.427414,-0.0182761,4.362885,4.526945,3.416681,0.0228057,0.02681523,-0.001358827,0.01374757,-0.006374523,4.670887,1.704557,4.339159,0.01541943,4.488972,4.503956,4.035494,-0.005340821,-0.006817417,0.04088517,-0.009737249,0.006753659,4.528579,4.599705,4.430886,0.05784526,4.215423,4.121266,3.45443,0.02999361,0.03197787,0.0245124,0.009552361,0.01554076,4.647967,4.412849,4.328785,-0.004909306,4.172841,4.046898,3.684526,0.007578864,0.0003894847,-0.001878069,-0.006455834,0.01251784,0.004576864,-0.006303821,-0.004948937,0.01626964,0.003377534,-0.008213213,0.01174407,0.01249818,0.03473682,0.004661308,-0.001354276,0.02752056,2.69027,2.380134,2.25853,0.01032482,1.225755,1.324726,0.6654848,-0.00624184,0.002900584,3.37634,3.085771,2.950049,2.935347,2.908958,2.822191,0.002169199,0.01104957,0.00657262,0.007341876,0.02724499,-0.000565718,-0.0001476124,-0.001406046,0.01796432,2.206507,1.80113,2.036062,-0.00812456,0.5900191,0.2561985,0.01955209,-0.009234183,-0.002252922,1.446005,1.40924,1.064328
41,4.63449,4.672201,4.430747,-0.01885314,4.367877,4.532372,3.422534,0.02166683,0.02712766,-0.0008540654,0.01388829,-0.006436975,4.676098,1.719355,4.34462,0.0144711,4.509053,4.527133,4.056917,-0.005831106,-0.007546739,0.04063414,-0.01320557,0.006154986,4.532239,4.603349,4.435615,0.05975011,4.248571,4.157333,3.48876,0.03184757,0.03278944,0.0238024,0.01130155,0.01561765,4.66042,4.425025,4.342613,-0.004444192,4.225067,4.095004,3.72845,0.007193967,-0.0003797029,-0.001729423,-0.007300006,0.01573752,0.002745698,-0.008155013,-0.006937741,0.0154782,0.005443347,-0.00837412,0.01093756,0.01208278,0.03532098,0.005651641,0.001182192,0.02894945,2.924334,2.607869,2.501055,0.01101085,1.437277,1.508701,0.8009661,-0.004748782,0.002454363,3.55638,3.250816,3.118505,3.056996,3.029582,2.940145,0.002855854,0.009849976,0.005870489,0.008954629,0.0276967,-0.0004482247,-0.0005681202,-0.000887096,0.01865806,2.389868,1.963954,2.204896,-0.01027274,0.7289823,0.3594798,0.03412611,-0.00870484,-0.003218039,1.72116,1.652004,1.302591
42,4.634277,4.672911,4.432099,-0.02112545,4.374775,4.537262,3.427356,0.02200522,0.02889898,-0.001560569,0.01439532,-0.006651628,4.677372,1.730431,4.346084,0.01745149,4.52352,4.551949,4.077104,-0.006924549,-0.009274581,0.04127401,-0.01338788,0.00670235,4.535796,4.606018,4.439253,0.0590536,4.276891,4.186481,3.518509,0.03153365,0.03153457,0.02398605,0.008776598,0.01418708,4.668614,4.433716,4.351591,-0.006473642,4.269375,4.134421,3.766005,0.007809826,0.0003046626,-0.002040125,-0.007057453,0.01367423,0.001752907,-0.008496914,-0.007927283,0.01531574,0.004615997,-0.009202897,0.01059341,0.01163867,0.03487273,0.002984064,-0.002683766,0.02779026,3.131837,2.812024,2.715131,0.00830863,1.640374,1.684425,0.9368958,-0.005954106,0.0008699882,3.713297,3.395002,3.256358,3.163846,3.139994,3.052407,0.002874475,0.008287139,0.007818931,0.01066495,0.0264104,0.001236619,-0.001469227,-0.001751688,0.01952376,2.560577,2.109793,2.361082,-0.01063127,0.8733618,0.4787774,0.05822669,-0.009902284,-0.001011976,1.975779,1.883932,1.527129
43,4.636427,4.671082,4.432198,-0.02387451,4.377986,4.535661,3.429419,0.02218406,0.02624648,-0.002068746,0.01483601,-0.008751406,4.677907,1.740279,4.342897,0.01566408,4.538243,4.569264,4.09382,-0.006659306,-0.008991646,0.04120363,-0.01501293,0.004175911,4.540702,4.609114,4.444412,0.05982809,4.303873,4.217039,3.548733,0.03013449,0.03224447,0.02492643,0.007122959,0.01371589,4.675651,4.440273,4.355908,-0.006184662,4.309526,4.171292,3.803877,0.008202718,-8.250976E-05,-0.001506567,-0.007586406,0.01361239,0.001755674,-0.009780523,-0.009758482,0.01479664,0.005721907,-0.0118737,0.01005324,0.0101457,0.03585745,0.003388776,-0.0002520044,0.0282616,3.308018,2.987664,2.902797,0.007663039,1.835563,1.85422,1.065772,-0.006565687,0.002043099,3.846427,3.509387,3.375041,3.262332,3.234556,3.150309,0.004061561,0.006756065,0.008460199,0.008787878,0.02682846,0.0003594478,-0.000239241,-0.002293926,0.01929728,2.711225,2.242886,2.50284,-0.009592558,1.019008,0.6129259,0.09084214,-0.01159644,-0.00328071,2.215932,2.097782,1.736687
44,4.6365,4.677277,4.437031,-0.0262355,4.382296,4.537554,3.430081,0.02145855,0.02676198,-0.00152001,0.01363122,-0.00741031,4.682161,1.752045,4.345367,0.01618793,4.548275,4.585377,4.106401,-0.009424533,-0.00968137,0.04094214,-0.01646902,0.003658235,4.540557,4.610528,4.444772,0.06079938,4.326267,4.245403,3.574896,0.03140346,0.03029394,0.02463723,0.01028856,0.01392097,4.680226,4.445013,4.35923,-0.006237478,4.348657,4.205823,3.833961,0.006599283,8.014461E-05,-0.0009376385,-0.006858547,0.01299666,-0.0001319286,-0.01122526,-0.01026482,0.01532751,0.006310721,-0.01132942,0.01043423,0.009901142,0.03731353,0.003690724,-0.001555194,0.02952077,3.463179,3.138954,3.067594,0.008698855,2.017033,2.010944,1.189574,-0.008661385,0.0008771685,3.955598,3.610341,3.480639,3.343167,3.321687,3.235759,0.002756597,0.004679798,0.008899571,0.006377524,0.02687335,0.0005235231,-0.0004680054,-0.002072448,0.01897784,2.843346,2.361729,2.633318,-0.01051531,1.159633,0.7523431,0.1317168,-0.0114951,-0.003631918,2.432924,2.288067,1.93035
45,4.638171,4.675339,4.43487,-0.02846393,4.385137,4.536987,3.426927,0.02275361,0.02757915,-0.002729241,0.01365386,-0.01022418,4.680878,1.7576,4.347323,0.01462524,4.560636,4.602078,4.123592,-0.008333869,-0.009433176,0.04150324,-0.01806562,0.003251584,4.541524,4.612579,4.446378,0.05993254,4.350087,4.267128,3.601013,0.03134811,0.03095849,0.02394378,0.01004184,0.01301829,4.679579,4.450432,4.36839,-0.005725611,4.383219,4.2362,3.860508,0.005602525,-0.00216172,-0.0006393989,-0.009319277,0.01442415,-0.0004756611,-0.01146236,-0.01282227,0.01456568,0.005110173,-0.01299175,0.009524127,0.01009581,0.03540334,0.003813767,-0.0008175627,0.02650561,3.592797,3.270871,3.211668,0.007933295,2.183895,2.16002,1.306224,-0.009749824,0.001595727,4.044812,3.691973,3.558981,3.41459,3.393079,3.313184,0.002346108,0.006594761,0.0086759,0.006079342,0.02721712,0.0001160087,-0.002568281,-0.00284769,0.01772888,2.95957,2.465679,2.745146,-0.01240612,1.29781,0.8920124,0.1784313,-0.0137205,-0.002948272,2.627825,2.463371,2.100001
